WP-00790,,PE0.05ppm-1,PE0.05ppm-2,PE0.05ppm-3,PE0.1ppm-1,PE0.1ppm-2,PE0.1ppm-3,PE0.5ppm-1,PE0.5ppm-2,PE0.5ppm-3,PE1ppm-1,PE1ppm-2,PE1ppm-3,PE5ppm-1,PE5ppm-2,PE5ppm-3,PE10ppm-1,PE10ppm-2,PE10ppm-3,PE50ppm-1,PE50ppm-2,PE50ppm-3,PE100ppm-1,PE100ppm-2,PE100ppm-3,PE200ppm-1,PE200ppm-2,PE200ppm-3
Wavelength,Wavenumber,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed,Processed
883.99,1425.79,0,0,0,0,0,1.84,0,0,2.35,0,0,0,0,0,0,0,0,0,0,6.81,0,0,0,0,18.82,0,0
884.12,1427.4,0,0,0,0,0,1.84,3.07,3.32,1.35,0,4.91,0.48,2.92,12.63,8.94,17.98,7.06,0,6.52,20.16,0,0,0,9.44,35.31,0,0
884.24,1429,0,0,0,0,0,0,3.07,3.32,0,0,4.91,0.48,2.92,22.98,16.92,36.89,18.72,15.38,9.71,20.16,11.17,8.26,1.91,21.83,72.58,0,0
884.37,1430.6,0,0,0,0.72,0,0,3.07,4.26,0,0,12.55,6.02,29.3,46.39,34.28,58.07,59.33,48.28,43.92,30.63,25.63,22.24,33.49,40.86,102.42,22.18,0
884.49,1432.21,13.91,12.85,12.76,9.06,5.26,1.77,27.58,12.13,16.83,19.73,20.08,21.23,54.58,71.33,45.52,92.33,92.6,113.49,75.07,49.01,71.17,75.71,80.52,79.87,160.5,60.48,13.37
884.62,1433.81,24.77,26.31,22.46,17.9,10.02,10.36,49.63,31.79,32.14,28.83,41.23,42.63,99.2,88.63,74.11,122.6,136.88,154.86,107.24,86.04,100.48,141.32,154.65,127.23,213.24,140.83,73.86
884.74,1435.41,54.79,43.6,39.66,32.42,28.49,24.02,96.04,58.56,56.49,66.18,61,67.75,128.07,112.16,110.27,189.45,187.4,173.46,141.96,126.99,128.37,229.51,234.03,202.49,287.55,220.27,176.69
884.87,1437.01,54.96,45.77,45.83,29.27,23.23,26.19,91.46,85.67,72.27,71.63,75.11,75.53,155.95,146.36,155.78,251.97,247.27,181.42,174.36,156.94,135.25,293.05,315.09,278.45,354.54,339.08,286.41
884.99,1438.61,66.91,56.39,72.78,34.57,32.17,46.8,123,124.9,111.51,105.52,101.01,95.44,191.96,189.7,199.41,324.96,316.6,236.83,222.54,207.68,169.6,369.73,394.28,361.19,424.65,462.37,388.94
885.12,1440.2,68.53,59.34,86.06,43.53,22.11,43.09,132.88,161.47,134.08,116.09,135.91,117.69,234.31,237.04,236.72,372.95,379.6,319.92,240.4,236.76,197.61,430.09,458.15,429.96,469.43,575.7,487.51
885.24,1441.8,87.38,89.86,107.58,62.39,45.69,62.93,185.31,182.6,170.21,158.23,165.38,155.83,279.9,277.95,265.93,422.85,437.18,375.92,267.82,270.73,240.19,501.37,522.93,507.3,513.78,687.63,585.67
885.37,1443.4,114.9,102.05,119.77,77.92,58.86,63.45,191.76,186.4,175.36,175.7,182.86,182.32,309.84,316.88,303.48,473.43,482.77,435.26,293.58,296.38,265.78,565.66,592.4,561.33,520.8,769.93,663.2
885.49,1444.99,124.99,124.81,124.52,83.68,72.26,80.85,201.1,190.43,201.39,198.74,190.56,203.7,331.34,341.04,345.27,528.24,495.93,463.18,320.9,323.59,308.26,607.54,621.43,595.6,520.73,859.82,719.65
885.62,1446.58,147.08,124.23,120.28,91.44,69.99,88.93,203.78,209.14,215.43,205.79,206.94,214.75,358.85,383.54,379.08,570.07,536.1,533.77,346.56,338.81,321.08,639.1,666.83,602.55,487.32,911.42,768.15
885.74,1448.18,152.06,134.55,111.59,86.42,77.28,91.23,223.69,210.07,241.7,219.06,216.54,227.7,369.27,414.28,394.44,579.8,549.51,556.93,360.45,332.26,333.47,647.57,648.12,614.4,482.48,948.6,813.56
885.87,1449.77,162.94,138.76,128.81,91.96,86.46,99.09,240.16,237.9,251.87,230.23,219.05,225.21,386.58,451.92,393.71,597.43,589.82,590.66,370.91,347.6,336.09,675.28,675.66,657.17,486.87,1003.05,865.91
885.99,1451.36,163.82,129.32,139.69,95.18,99.65,105.62,255.3,244.4,253.38,231.41,225.22,229.06,393.91,440.24,407.33,610.08,600.14,591.74,374.03,373.28,358.04,684.02,679.21,685.95,503.93,1010.54,914.28
886.12,1452.95,182.94,139.43,158.8,125.28,114.73,124.38,282.34,284.13,252.78,249.15,249.3,237.14,424.47,469.79,420.18,662.62,651.37,628.72,429.39,417.19,386.56,702,740.34,744.3,509.23,1049.28,964.59
886.24,1454.53,189.72,151.55,175.59,140.39,121.48,132.13,303.72,274.2,261.51,251.24,280.37,270.56,436.38,474.02,456.37,681.52,681.6,650.05,461.42,436.45,415.75,700.66,772.81,772.67,514.86,1059.06,1028.26
886.37,1456.12,199.4,177.9,181.27,143.39,123.12,131.45,289.99,292.16,270.48,258.88,285.35,296.88,457.52,486.49,459.8,704.64,712.41,678.94,485.01,442.26,427.51,714.57,779.2,773.95,523.4,1107.43,1074.52
886.49,1457.71,191.31,168.81,189.51,122.28,111.99,118.99,272.49,278.69,280.68,262.75,281.55,299.09,482.9,472.19,487.46,730,722.78,677.74,457.83,443.97,438.16,731.39,777.82,762.47,538.16,1132.72,1117.04
886.62,1459.29,193.66,171.17,183.2,114.28,120.3,110.98,278.11,308,289.99,274.41,274.21,271.76,511.06,485.01,498.92,769.49,744.95,712,480.09,449.79,464.26,769.67,804.57,776.44,548.37,1161.17,1137.03
886.74,1460.88,202.8,178.98,201.34,128.07,141.73,130.08,328.51,328.09,307.42,310.19,309.98,295.21,545.68,524.62,574.16,804.43,793.9,761.04,516.48,481.07,507.14,816.08,870.78,832.55,579.04,1193.75,1206.84
886.87,1462.46,203.17,199.35,200.7,140.74,144.39,136.41,357.13,358.08,342.41,325.86,335.98,308.55,563.87,583.46,616.63,844.61,844.09,823.65,549.43,510.24,529.92,853.74,909.56,874.89,599.6,1221.6,1247.58
886.99,1464.04,206.21,212.39,211.41,148.42,149.38,151.74,375.77,378.41,365.07,342.88,356.99,349.57,622.74,622.32,654.12,882.46,894.62,859.94,575.05,539.42,545.04,896.41,955.02,913.92,621.5,1282.14,1321.34
887.11,1465.62,225.81,239.66,233.68,170.33,149.6,152.96,399.63,405.96,404.3,356.45,371.9,353.14,680.5,664.74,664.83,957.21,946.39,896.14,603.23,557.49,573.06,954.66,991.39,928.85,652.63,1312.61,1324.36
887.24,1467.2,231.2,244.71,245.06,182.68,168.26,160.3,433.27,434.63,404.97,374.81,391.25,367.51,712.39,695.29,685.34,997.09,980.28,925.78,624.53,581.35,586.53,986.7,1029.89,944.24,666.88,1361.23,1349.53
887.36,1468.78,249.92,244.44,254.78,198.37,182.93,174.63,461.26,449.98,421.65,386.18,398.61,373.87,715.96,731.84,712.86,1044.31,1010.84,955.11,626.5,599.55,602.33,977.1,1056.4,957.98,690.47,1314.87,1316.39
887.49,1470.36,230.09,216.94,244.96,184.17,179.05,174.75,448.36,454.77,418.78,371.66,377.76,368.03,693.98,714.85,704.83,1013.66,990.2,929.56,607.58,591.86,567.92,899.63,1048.37,943.18,654.17,1274.33,1273.73
887.61,1471.94,231.16,209.35,246.02,178.53,164.72,175.76,447.69,446.46,422.14,359.04,351.47,373.41,667.57,682.43,670.71,962.57,946.46,885.58,573.23,561.07,549.74,824.4,990.58,908.29,609.78,1167.71,1186.66
887.74,1473.52,219.89,198.42,232.43,160.9,146.73,166.78,415.69,429.82,398.83,340.76,334.51,357.46,618.83,624.68,604.26,882.49,865.06,824.28,532.55,517.95,493.9,742.85,872.13,798.74,556.05,1056.46,1069.29
887.86,1475.09,196.19,174.72,203.73,136.82,122.64,150.35,369.58,366.41,339.09,297.04,288.46,308.75,551,545.51,526.04,776.98,764.9,746.54,464.43,453.39,417.95,640.21,722.26,698.43,480.55,872.79,911.51
887.98,1476.67,170.61,165.47,171.81,109.52,117.99,139.37,307.59,305.78,301.13,256.44,245.18,259.15,490.29,475.45,464.95,684.59,661.19,627.59,410.43,383.94,373.79,517.7,619.51,596.92,447.17,718.93,737.86
888.11,1478.24,133.14,147,131.67,79.33,94.12,99.16,244.38,229.61,232.62,200.29,178.69,195.66,410.03,377.51,374.64,556.66,539.6,502.1,322.21,299.28,309.07,398.65,528.23,493.86,393.24,543.22,538.36
888.23,1479.81,107.01,123.54,95.54,64.48,86.92,71.3,208.85,186.43,198.11,164.48,155.54,159.85,322.45,316.59,306.01,454.07,435.69,378.95,255.33,255.29,275.03,308.62,438.29,394.82,364.99,428.54,398.89
888.36,1481.38,80.77,89.98,68.3,59.53,61.61,39.66,163.21,139.49,147.5,123.57,114.62,119.27,246.1,252.9,224.61,353.04,334.68,300.37,208.67,208.87,203.22,233.83,341.92,299.68,316.29,283.44,278.01
888.48,1482.95,58.65,68.86,54.85,55.68,54.08,44.8,135.02,102.66,124.67,97.77,91.48,90.81,173.54,210.66,173.34,264.14,242.12,221.57,182.13,167.22,172.85,152.83,260.67,243.67,297.71,188.49,195.27
888.6,1484.52,36.42,46.57,41.29,35.1,31.47,30.95,83.05,54.2,72.74,64.53,50.24,52.23,108.22,137.65,111.96,171.8,153.47,159.01,124.16,103.81,110.72,90.75,185.66,158.22,269.02,87.82,97.97
888.73,1486.09,22.64,23.95,31.18,24.59,18.62,29.42,53.54,39.71,35.25,29.28,24.11,29.45,68.01,65.77,68.04,88.92,98.26,94.91,66.96,66.5,81.03,35.47,135.45,87.57,259.12,29.78,34.89
888.85,1487.66,9.98,0,22.18,10.28,2.28,8.85,27.14,26.01,12.88,5.25,6.07,13.11,38.93,15.15,43.9,47.83,56.85,43.05,15.95,33.61,30.27,20.64,76.02,20.98,229.67,0,0
888.98,1489.22,7.55,0,17.23,12.52,2.28,8.85,23.74,26.01,12.02,0,3.14,12.18,44.18,7.22,28.45,26.96,30.43,17.09,14.2,21.55,24.38,5.71,48.1,10.79,217.89,0,0
889.1,1490.79,2.23,9.53,7.17,10.46,3.88,1.78,20.02,7.83,3.5,2.82,1.81,6.19,20.88,0,12.37,13.91,4.37,5.79,7.13,0,0.82,5.71,12.2,0,206.11,0,0
889.22,1492.35,3.91,9.53,0.53,10.46,3.88,1.78,14.11,0,0,2.82,1.81,5.16,12.59,0,0,0,0.22,5.79,7.13,0,0.82,0,0,0,166.67,0,0
889.35,1493.92,3.91,9.53,0.53,8.22,3.88,2.52,10.21,2.81,0,2.82,5.75,5.16,0,0,0,0,0.22,5.79,6.33,0,0.82,0,0,0,134.57,0,0
889.47,1495.48,9.82,0,0.53,0,0,0.74,0,2.81,0,0,3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,70.03,0,0
889.59,1497.04,11.52,1.01,0,0,0,0.74,9.82,2.81,3.47,0,3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,62.94,0,0
889.72,1498.6,11.52,1.01,0,0,0,0,9.82,0,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.96,0,0
889.84,1500.16,3.38,1.01,0,0,1.99,0,9.82,0,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.88,0,0
889.96,1501.72,6.31,9.95,0,0.01,2.64,0,0,0,4.37,0,0,1.01,0,0,0,0,0,0,0,0,0,1.05,0,0,34.02,0,0
890.09,1503.27,6.31,9.95,0,0.01,2.64,0,0,0,4.37,0,0,1.01,0,0,0,0,0,0,0,0,0,10.88,0,0,21.95,0,0
890.21,1504.83,10.55,9.95,0,0.01,0.64,0,0,0,4.37,0,0,1.01,0,0,0,0,0,0,0,0,0,20.17,0,0,11.02,0,0
890.33,1506.38,10.61,14.01,6.22,5.98,0,8.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.19,0,0,4.95,0,0
890.46,1507.94,10.61,14.01,6.22,5.98,0,8.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.35,0,0,4.95,0,0
890.58,1509.49,9.01,20.3,17.7,5.98,5.25,9.93,0,0,0,0,0,0.57,1.16,0,0,0,0,0.78,0,0,0,27.07,1.17,0,20.42,0,0
890.7,1511.04,2.64,6.28,23.11,0,5.25,1.78,0,0,0,0,0,0.57,1.16,0,0,0,0,0.78,0,0,0,4.13,1.17,0,20.69,0,0
890.83,1512.59,13.77,7.4,31.75,0,5.25,1.78,0,0,0,0,0,0.57,1.16,0,0.91,0,0,0.78,3.38,0,0,22.96,1.17,0,20.69,0,20.06
890.95,1514.14,14.85,1.12,28.83,0,0.88,0,0,0,0,0,0,0,0,0,10.93,0,0,0,3.38,0,0,50.38,0,0,5.22,0,20.06
891.07,1515.69,16.26,1.18,18.47,0,0.88,0,0,0,0,0,0,0,6.15,0.32,10.93,0,0,0,3.38,0,0,70.38,3.88,0,0,0,20.06
891.2,1517.24,10.23,10.16,14.78,1.37,0.88,8.5,0,0,0.24,0,0,0,6.22,0.32,11.19,0,0,0,0,0,0,75.05,15.7,0,1.38,0,8.24
891.32,1518.79,17.1,13.06,6.65,1.37,0.97,9.65,0,0,1.17,0,0,6.53,19.99,4.26,4.68,0,0,0,8.14,0,3.07,71.62,45.24,0,1.38,0,14.26
891.44,1520.34,15.69,13,5.39,1.37,0.97,9.65,0,0,1.17,0,0,6.53,13.84,3.94,4.68,0,0,0,8.14,0,3.07,87.65,96.29,0,1.38,0,38.73
891.56,1521.88,31.68,11.33,11.38,13.25,9.82,12.84,0,0,1.45,5.31,2.9,15.14,21.51,18.5,12.63,0,0,0,14.62,8.85,8.04,87.36,161.34,0,6.23,3.98,79.65
891.69,1523.42,31,8.42,10.94,13.25,8.85,13.04,0,0,0.52,5.31,9.72,8.6,7.74,18.16,9.12,0,0,0,6.48,9.55,4.97,76.08,220.74,0,6.23,28.35,110.25
891.81,1524.97,49.83,19.58,24.63,13.25,8.85,13.04,0,0,0.52,5.31,14.25,8.6,13.01,22.58,11.73,0,0,2,6.48,9.55,12.74,62.93,289.6,0,7.44,63.24,130.98
891.93,1526.51,35.6,18.03,20.74,2.24,0,1.35,0,0,0,0,11.36,0,5.27,11.38,5.15,0,1.27,2.09,0,10.13,7.77,52.12,353.12,0,1.21,105.12,116.41
892.05,1528.05,25.7,24.49,20.74,2.24,0,0,0,0,0,0,4.53,0.77,11.98,7.77,5.15,3.96,9.59,2.09,0,9.42,7.77,38.76,431.44,0,2.95,146.47,108.96
892.18,1529.59,12.37,13.33,8.74,5.15,0,2.65,0.78,0,0,1.32,0,0.77,15.35,4.8,2.53,5.07,9.59,0.08,0,9.42,1.53,15.2,454.21,30.54,1.74,181.28,101.65
892.3,1531.13,13.16,6.46,2.86,2.91,0,2.65,0.78,0,3.33,1.32,0,3.96,26.72,4.62,0,5.79,8.32,2.67,0,3.34,1.53,2.8,458.1,56.12,5.91,230.56,91.81
892.42,1532.67,27.19,17.7,11.74,4.03,4.39,2.65,0.78,0,3.33,1.32,0,5.55,27,17.06,10.57,1.83,0,2.67,2.94,8.76,1.53,2.44,409.11,84.98,9.66,261.3,117.76
892.54,1534.2,37.42,23.45,14.32,2.81,7.67,11.08,5.61,0,3.33,12.25,13.8,7.06,32.95,24.33,23.74,1.75,7.08,10.52,2.94,13.94,11.52,13.79,373.46,133.91,10.48,295.06,157.06
892.67,1535.74,47,37.02,18.89,14.5,17.28,24.82,8.91,0.22,4.86,20.78,25.2,13.32,34.25,30.28,38.62,2.01,7.08,15.58,9.57,10.6,11.52,13.79,325.49,196.17,17.56,306.18,201.72
892.79,1537.28,33.13,19.31,10.01,13.37,12.89,24.82,8.91,0.22,4.86,20.78,26.98,10.96,28.44,18.12,28.05,13.7,10.5,15.58,7.92,5.18,11.52,13.79,258.08,270.34,12.07,280.2,208.95
892.91,1538.81,33.82,21.35,24.7,18.6,20.78,29.03,11.19,11.72,16.99,25.5,30.36,24.67,39.52,24.19,45.41,29.08,32.23,30.75,21.56,10.66,3.97,15.63,232.9,355.4,39.6,276.46,211.75
893.03,1540.34,32.52,23.71,36.06,6.91,17.68,26.9,7.9,11.5,22.31,16.98,21.73,18.39,26.86,16.94,49.45,38.8,44.99,24.93,24.81,12.52,6.78,17.13,195.39,449.47,43.13,279.4,248.25
893.16,1541.88,33.77,26.48,40,6.91,21.19,31.85,7.9,11.5,26.18,16.98,22.34,22.83,45.18,28.91,49.76,29.41,62.62,41.39,23.51,22.25,6.78,36.85,202.45,541.44,43.13,326.92,294.98
893.28,1543.41,31.36,30.41,42.59,11.7,16.98,26.29,5.08,4.72,16.72,2.27,15.28,15.77,44.5,30.89,47.7,21.7,54.59,34.8,16.98,11.59,11.46,46.93,139.85,587.75,41.89,347.79,350.73
893.4,1544.94,30.95,32.34,35.85,13.07,10.47,14.67,10.18,18.47,6.93,11.15,25.22,23.39,59.92,42.54,48.98,19.66,51.23,55.22,7.45,25.97,9.13,61.7,141.59,626.06,54.31,379.68,380.49
893.52,1546.47,29.54,29.57,34.56,13.07,6.96,9.72,10.18,18.47,3.59,12.43,24.28,19.78,58.04,46.98,58.37,28.4,64.65,47.09,8.47,21.79,28.26,66.91,131.12,634.16,95.4,404.36,419.72
893.64,1547.99,42.58,28.29,20.94,7.64,0,10.61,15.81,13.75,18.25,18.18,21.01,19.18,54.83,53.76,56.44,45.81,67.08,62.97,3.39,29.32,28.04,80.8,154.98,604.61,114.6,453.39,442.3
893.77,1549.52,44.85,29.56,25.55,13.1,6.43,22.1,10.71,2.65,37.8,20.82,21.3,30.8,67.85,62.76,74.41,76.78,81.73,52.07,20.54,35.04,41.39,99.59,137.75,558.28,129.69,504.33,483.78
893.89,1551.05,53.91,44.99,25.49,14.71,7.64,24.71,10.71,14.44,40.69,21.13,26.59,43.76,69.21,65.44,88.38,95.09,62.06,65.18,22.68,47.09,22.26,111.72,124.18,497.96,109.45,527.28,462.95
894.01,1552.57,32.97,50.71,24.87,10.95,8.41,14.1,4.35,14.84,24.36,18.22,35.33,44.84,69.35,65.24,98.47,81.51,55.83,61.4,22.94,52.59,17.39,105.97,140.73,432.09,101.31,541.02,462.24
894.13,1554.1,36.69,54.11,23.6,19.19,2.66,19.66,5.29,25.51,19.7,32.31,44.4,50.25,77.17,83.37,96.23,68.28,71.61,78.3,31.19,45.43,24.52,130.89,153.96,365.56,95.85,551.78,476.88
894.25,1555.62,45.3,52.72,33.54,35.32,9.46,27.77,14.25,22.42,29.26,42.64,54.71,49.22,80.21,85.07,107.88,72.6,74.95,73.75,45.67,47.48,51.35,135.72,180.08,306.92,123.6,580.44,521.09
894.38,1557.14,70.25,50.01,51.16,57.46,27.6,53.04,29.79,49.32,46.16,71.96,76.34,74.53,80.26,108.1,108.21,98.26,97.29,88.21,65.15,58.21,76.03,159.21,166.87,293.63,127.02,594.78,552.32
894.5,1558.66,62.31,47.42,50.89,49.37,29.51,39.94,37.77,37.01,43.84,63.4,72.43,55.62,64.42,82.92,113.66,111.36,94.08,101.45,58.41,62.71,76.5,139.83,167.78,270.11,119.55,544.58,550.67
894.62,1560.18,58.6,53.71,44.85,40.17,31.99,38.39,47.31,40.25,46.07,67.73,64.41,56.26,63.81,79.97,116.99,119.03,105.43,103.59,53.23,48.43,83.86,137.34,161.25,259.5,87.97,518.95,555.92
894.74,1561.7,38.12,54.56,41.7,25.19,31.02,26.06,40.08,27.72,38.53,42.28,45.28,29.47,66.43,67.57,107.89,118.26,91.67,88.28,52.6,43.72,72.77,116.74,160.28,231.78,76.28,468.55,546.41
894.86,1563.22,34.19,46.97,40.44,30.78,44.27,25.29,36.73,26.71,32.88,41.07,36.7,41.23,61.62,85.74,102.02,107.71,91.14,64.87,47.19,31.89,54.57,107.71,139.21,223.28,63.47,442.73,524.81
894.98,1564.74,32.04,27.17,53.29,26.8,40.3,21.3,27.5,20.18,27.35,37.96,33.58,36.77,52.25,96.69,82.6,92.27,92.39,62.24,49.9,41.84,39.15,99.13,125.25,192.9,65.11,370.35,509.99
895.11,1566.25,33.12,25.92,45.7,17.39,27.23,11.86,32.83,23.21,22.7,33.08,26.01,40.88,36.1,93.2,89.4,60.06,95.86,62.83,29.16,24.68,25.96,86.11,102.86,175.75,36.97,321.55,473.41
895.23,1567.77,41.53,29,43.78,16.3,16.15,23.43,51.82,43.94,29.06,38.21,32.45,44.32,41.3,105.72,84.21,62.86,77.34,85.43,31.75,31.18,31.09,83.1,117.13,156.94,20.41,288.75,445.17
895.35,1569.28,43.16,51.98,36.42,24.78,15.97,35.88,62.71,57.19,44.97,46.56,43.11,53.65,43.39,106.46,102.58,62.54,70.7,97.59,26.57,25.91,32.12,64.32,109.3,165.36,15.49,271.86,423.5
895.47,1570.79,42.58,53.73,33.17,35.03,11.1,41.12,56.37,50.89,49.99,52.69,32.59,53.42,48.6,117.65,92.39,80.34,60.52,81.19,40.83,24.04,32.26,77.65,119.58,134.89,17.34,270.75,414.95
895.59,1572.31,38.56,54.71,45.81,36.84,20.25,47.91,50.6,39.82,50.24,50.04,32.59,43.42,51.36,127.07,95.1,87.36,68.56,90.69,44.31,28.43,53.29,83.55,113.76,125.31,50.83,281.21,448.64
895.71,1573.82,38.76,42.25,44.68,25.21,19.96,33.59,47.71,24.3,37.38,28.95,19.15,40.32,50.69,135.05,79.38,74.61,74.82,96.74,50.35,37.05,44.21,105.34,119.82,120.96,46.12,323.9,478.22
895.83,1575.33,45.96,42.13,57.22,28.24,31.8,27.6,46.82,14.45,40.53,24.2,29.67,45.55,62.35,133.03,79.65,79.2,76.76,106.13,44.72,47.39,67.46,80.8,105.23,143.29,62.41,335.94,507.15
895.95,1576.84,47.05,40.89,56.98,30.16,33.73,23.17,48.49,22.49,43.56,15.68,27.46,52,58.91,128.24,82.49,85,93.92,101.41,37.65,54.56,53.93,86.82,103.53,147.83,53.26,342.87,529.98
896.08,1578.34,41.48,30.33,59.07,33.09,27.69,27.08,43.5,30.2,45.92,15.28,37.25,53.12,61.47,110.79,82.33,91.81,76.41,85.03,34.24,46.07,43.22,67.18,79.5,120.39,44.23,346.81,521.81
896.2,1579.85,35.35,30.54,50.28,24.12,21.06,30.76,50.62,42.69,46.74,22.2,50.48,52.36,45.81,93.79,91.61,86.74,84.01,98.43,38.94,44.69,20.14,62.32,59.25,83.39,24.33,345.2,512.1
896.32,1581.36,45.34,35.2,43.6,17.27,14.22,28.89,60.85,44.29,49.66,43.9,50.5,50.04,54.93,62.56,88.02,64.44,60.73,93.94,33.42,46.42,18.17,39.24,30.78,44.5,0,359.71,459.85
896.44,1582.86,75.55,69.09,63.81,41.97,42.58,46.24,78.97,61.11,56.48,69.71,64.73,62.95,76.95,77.9,99.65,79.03,89.34,109.67,60.79,63.7,56.27,45.39,53.2,62.84,14.48,358.12,458.49
896.56,1584.37,75.76,70.64,61.7,38.01,45.96,49.6,76.09,51.61,41.77,68.97,51.31,57.19,90.3,70.91,82.94,86.29,89.29,101.74,53.16,70.99,52.53,48.21,59.29,72.52,14.48,383.2,455.14
896.68,1585.87,72.09,68.64,82.36,44.16,50.79,54.4,73.33,43.88,42.7,55.68,59.66,52.88,88.77,76.7,73.69,91.33,102.01,101.59,68.3,63.38,58.89,60.14,84.5,111.64,34.92,384.4,460.57
896.8,1587.37,56.97,56.53,74.91,42.53,30.18,43.75,67.79,39.7,38.52,60.28,56.57,50.79,89.47,68.71,76,91.26,110.62,125.34,63,54.33,47.14,84.3,94.26,126.65,50.18,385.49,458.23
896.92,1588.87,57.86,61.09,70.46,54.24,24.23,33.95,62.91,46.2,46.53,66.55,60.49,54.71,93.5,55.06,70.98,82.86,105.9,116.74,75.03,46.94,63.72,109.13,115.03,155.01,57.24,346.93,452.57
897.04,1590.37,43.08,57.65,51.68,55.28,20.28,14.64,48.71,50.7,35.01,53.49,52.4,54.29,72.87,53.42,61.62,68.79,94.18,103.82,66.06,39.23,55.97,109.3,112.13,154.69,49.84,305.03,412.58
897.16,1591.87,35.85,47.77,35.46,46.21,27.56,11.88,50.72,51.75,51.06,45.32,41.54,42.43,66.13,39,40.83,64.62,72.69,80.45,59.64,35.06,44.44,99.36,108.12,150.6,29.98,263.03,369.82
897.28,1593.37,39.63,47.55,47.91,42.81,35.83,18.95,64.74,62.47,69.1,41.82,36.68,53.91,56.06,60.58,41.04,72.77,68.19,94.75,51.22,47.23,43.91,114.42,116.11,166.18,32.46,228.03,355.73
897.4,1594.86,49.19,44.45,41.14,31.52,34.56,27.97,63.2,72.64,70.25,50.43,32.6,53.49,74.77,52.94,55.02,89.37,95.14,99.83,56.58,49.84,33.83,163.26,117.55,176.54,19.43,218.15,348.76
897.52,1596.36,45.31,53.24,46.25,25.78,32.84,22.55,46.22,58.02,49.3,35.6,31.75,49.97,56.37,47.2,50.24,80.19,98.32,84.14,43.49,45.67,34.63,202.32,137.55,194.79,30.56,216.49,351.34
897.64,1597.86,47.65,41.92,41.26,32.93,28.34,25.69,51.8,48.3,40.9,36.99,37.11,31.34,70.86,51.68,59.34,87.24,108.04,85,45.62,43.73,28.98,228.61,149.76,191.6,39.25,246.39,332.49
897.76,1599.35,41.99,30.62,36.93,31.75,24.84,22.16,48.04,22.07,40.84,34.39,27.09,23.71,60.69,51.49,44.12,77.62,84.44,79.86,40.75,41.44,39.34,220.23,161.65,180.41,52.21,270.97,307.98
897.89,1600.84,43.89,10.86,37.5,29.47,17.23,20.85,61.84,21.91,49.66,43,25.35,16.97,64.41,58.87,49.12,77.55,83.39,72.27,32.11,36.38,32.92,198.08,151.43,181.77,43.78,283.76,296.02
898.01,1602.33,33.12,15.1,36.73,21.84,18.62,15.87,39.31,22.08,42.15,42.96,21.27,29.24,54.47,54.91,56.79,79.15,91.34,73.35,24.79,23.99,41.82,175.93,166.87,150.47,30.34,278.89,279.07
898.13,1603.83,22.56,15.1,29.97,18.76,14.24,9.67,36,22.08,32.53,31.81,26.15,23.76,51.42,47.84,49.35,58.93,75.51,45.45,13.02,11.71,32.29,153,147.2,136.06,17.38,244.25,284.34
898.25,1605.32,19.58,26.12,20.65,11.25,8.55,16.14,23.24,21.03,11.14,21.54,21.19,25.14,48.92,48,58.13,50.64,59.57,46.97,17.48,15.76,26.3,154.96,145.09,121.2,4.78,229.49,277.84
898.37,1606.8,10.98,23.25,7.45,2.81,5.17,16.38,23.26,19.75,1,8.72,10.51,6.38,47.54,51.94,36.69,15.46,39.41,28.28,19.05,18.58,8.76,124.03,134.09,128.79,7.88,217.19,281.12
898.49,1608.29,10.98,23.25,8.12,2.81,4.44,16.38,22.95,23.38,0.25,8.72,12.33,6.38,34.97,43.13,38.93,17.33,34.24,28.28,17.07,18.58,5.51,82.43,131.42,105.71,7.88,206.88,246.06
898.61,1609.78,28.99,28.61,34.81,22.96,26.81,17.52,37.87,36.66,25.18,29.45,26.71,19.42,54.82,66.62,38.38,28.37,45.3,58.14,20.52,25.95,30.52,58.72,118.64,79.86,7.88,202.79,205.9
898.73,1611.27,48.07,27.96,49.49,26.83,36.98,26.33,41.44,36.61,40.65,41.86,40.59,35.38,44.66,38.79,33.18,40.07,35.69,54.33,20.63,17.32,38.2,35.14,74.53,41.06,0,153.7,124.4
898.85,1612.75,56.89,43.23,69.18,36.94,47.84,33.17,45.36,44.23,52.38,56.43,50.64,51.54,50.36,44.71,25.97,50.45,41.08,59.7,27.95,22.61,56.58,33.43,49.41,27.93,0,111.95,83.24
898.97,1614.23,38.13,37.15,58.42,27.65,32.57,29.2,37.16,39.06,44.54,35.73,39.91,43.48,18.43,15.44,2.66,27.71,18.35,21.45,16.28,6.16,39.81,3.72,12.65,0,0,56.08,23.85
