wavenumber,PMMA 10ppm-1,PMMA 10ppm-2,PMMA 10ppm-3,PMMA 50ppm-1,PMMA 50ppm-2,PMMA 50ppm-3,PMMA 100ppm-1,PMMA 100ppm-2,PMMA 100ppm-3,PMMA 200ppm-1,PMMA 200ppm-2,PMMA 200ppm-3
1939,52.64,25.29,55.86,81.26,69.48,109.59,99.05,83.17,71.42,73.41,122.48,91.78
1940.25,40.17,17.9,28,68.16,55.27,80.02,67.83,75.87,57.77,78.89,97.12,70.18
1941.49,27.64,43.11,23.74,52.31,48,54.05,47.56,78.18,70.39,73.94,70.32,54.49
1942.74,22.02,49.91,15.41,50.07,55.66,73,59.57,85.1,90.3,79.89,67.11,56.05
1943.98,34.89,59.86,46.56,49.64,80.13,91.44,106.41,110.52,114.37,97.63,72.02,80.73
1945.22,58.37,31.77,46.98,68.47,77.53,106.47,131.2,106.22,122.38,120.94,98.84,101
1946.46,73.68,45.13,70.54,72.45,84.08,91.32,147.49,118.42,120.56,124.05,109.46,127.73
1947.7,51.45,63.31,50.92,81.24,57.78,74.66,128.27,116.46,112.24,112.95,92.21,139.27
1948.94,36.49,78.04,42.92,75.96,65.08,80.59,127.33,109.1,106.54,112.75,97.2,133.71
1950.18,44.34,66.63,28.71,83.16,63.52,80.34,120.23,95.58,99.33,105.34,89.65,118.29
1951.41,72.24,44.58,21.53,86.07,72.67,78.12,111.18,66.45,94.17,106.28,115.45,97.22
1952.65,70.83,55.24,53.04,76.35,71.52,70.61,103.84,65.03,83.74,84.23,95.94,82.5
1953.88,47.67,57.83,52.83,55.55,56.96,64.7,72.46,55.23,78.92,83.75,93.01,60.36
1955.12,19.35,47.22,61.11,31.57,50.56,54.6,57.23,47.26,53.27,56.4,66.87,49.36
1956.35,10.29,63.55,37.64,42.17,44.41,44.76,50.95,43.57,54.56,62.28,59.64,42.27
1957.58,10.29,61.13,31.44,51.04,47.85,40.85,61.95,39.15,36.12,37.47,27.98,34.58
1958.81,11.08,71.31,27.83,46.53,29.38,36.86,47.18,28.18,30.37,23.92,15.23,12.93
1960.04,6.79,29.59,19.78,18.73,20.56,30.36,23.95,11.57,4.99,0,5.45,0
1961.27,6.79,16.73,13.94,7.48,5.92,14.62,3.54,4.09,0,0,2.03,0
1962.5,4.48,15.46,0,7.8,5.92,6.53,3.54,6.06,7.04,0,0,0
1963.72,21.32,18.15,18.45,30.14,23.11,23.69,1.69,17.78,24.81,13.81,13.48,5.93
1964.95,21.32,15.79,23.43,22.65,23.11,23.69,2.13,19.13,24.81,13.81,13.48,5.93
1966.17,23.22,2.7,28.48,26.21,29.02,22.15,3.85,28.87,17.78,13.81,13.48,5.93
1967.4,19.61,0,10.03,3.87,9.31,5.09,6.83,17.15,0,0,0,0
1968.62,23.99,0,5.05,3.87,9.31,11.32,6.39,11.71,0,0,0,0
1969.84,17.61,0,0.43,0.31,3.39,9.35,4.66,0,0,0,0,0
1971.06,7.11,0,2.94,0.31,2.46,6.23,0,0,0,0,0,0
1972.28,2.73,0,7.94,8.79,2.46,0,0,9.41,14.42,0,0,0
1973.5,2.73,0,7.51,8.48,2.46,9.11,3.71,17.96,14.42,0,0,0
1974.72,0,0,5,8.48,0,9.11,3.71,24.97,17.43,0,0,0
1975.94,0,0,0,0,0,9.11,3.71,15.57,3.01,0,0,0
1977.15,0,0,2.18,0,0,0,0,7.01,3.01,0,0,0
1978.37,0,0,2.18,0,0,0,2.52,0,0,0,0,0
1979.58,0,0,2.18,0,0,10.36,9.67,0,0,0,0,0
1980.79,0,0,0,0,0,10.36,11.75,0,0,0,0,0
1982,0,0,0,0,0,10.36,9.23,0,0,0,0,0
1983.22,0.07,0,0,0,0,0,2.54,0,2.08,0,0,0
1984.43,0.07,0,0,0,0,0,0.46,0,2.08,0,0,0
1985.63,0.07,8.81,1.23,0,0,0,0.46,0,2.08,0,0,0
1986.84,0,8.81,1.23,0,0,0,0,0,0,0,0,0
1988.05,0,8.81,1.23,0,0,0,0,0,0,0,0,0
1989.25,0,0,0,0,0,0,0,0,0,0,0,0
1990.46,0,0,3.94,0,6.16,0,0,0,0,0,0,0
1991.66,0,0,3.94,0,6.16,0,0,0,0,0,0,0
1992.87,0,0,3.94,0,6.16,0,0,0,0,0,0,0
1994.07,0,0,0,0,0,0,0,0,0,0,0,0
1995.27,0,0,0,0,0,0,0,0,0,0,0,0
1996.47,0,0,0,0,0,0,0,0,0,0,0,0
1997.67,0,0,0,0,0,0,0,0,0,0,0,0
1998.86,0,0,0,0,0,0,0,0,0,0,0,0
2000.06,0,0,0,0,0,0,0,0,0,0,0,0
2001.26,0,0,0,0,0,0,0,0,0,0,0,0
2002.45,0,0,0,0,0,0,0,0,0,0,0,0
2003.65,0,0,0,0,0,0,0,0,0,0,0,0
2004.84,0,0,0,0,0,0,0,0,0,0,0,0
2006.03,0,0,0,0,0,0,0,0,0,0,0,0
2007.22,0,0,0,0,0,0,0,0,0,0,0,0
2008.41,0,0,0,0,0,0,0,0,0,0,0,0
